30191	3
29448	3
30327	3
30499	0
30423	0
30596	4
30597	4
30166	0

8680	0
18869	0
2001	0
30417	0
26132	3
30499	0
30423	0
28373	0
29997	0
28765	0
30417	0
30344	0
30414	0
29388	0
30532	0
30280	4
30597	4
2286	0
10040	0
30280	4
30404	4
30597	4
4762	0
19374	0
311	0
24263	0
10281	0
5467	0
28373	0
30323	0
24288	0
22133	0
30414	0
29432	0
9609	0
30417	0
27787	5
30597	5
10040	0
5060	0
5388	0
18843	0
28373	0
14863	0
30417	0
29620	4
30344	4
30597	4
30323	0
28373	0
30280	0
30381	0
30166	0

931	0
25870	0
9143	0
3613	0
22873	0
29839	0
30724	3
26577	3
30166	0

9407	0
30724	3
25246	3
5901	0
6428	0
23380	3
25800	3
30417	0
29626	3
29106	3
28780	3
30281	3
30317	3
25960	3
30423	0
30373	4
30597	4
30414	0
10420	0
30520	0
30199	0
30338	0
26041	0
30166	0

1908	0
8476	0
5799	0
28373	0
2001	0
30417	0
30724	3
3311	0
30423	0
30199	0
30338	0
26161	0
3814	0
30323	0
30209	0
30287	0
28896	0
3742	0
26591	3
26633	3
30154	0
25003	3
30156	0
9945	0
6557	0
29839	0
30724	3
26577	3
30166	0

1908	0
12021	0
10040	0
30724	3
3311	0
5657	0
3814	0
15348	0
30417	0
26161	0
28373	0
25913	3
26688	3
28650	3
9945	0
2222	0
8734	0
26656	0
27159	3
26439	0
30499	0
30166	0

14170	0
29839	0
25917	3
25003	3
30425	0
28245	3
26179	3
10946	0
14948	0
3200	0
26041	0
30417	0
28373	0
28560	3
25727	3
26944	3
23040	3
30414	0
23690	3
30414	0
25934	0
30417	0
28373	0
25417	3
27134	3
28560	3
30164	0
9945	0
12157	0
3814	0
30520	0
24750	3
30164	0
10109	0
11439	0
5885	0
30323	0
14330	0
2258	0
30520	0
17158	0
25913	3
30166	0

684	0
30417	0
25187	0
26041	0
30417	0
25913	3
10946	0
2085	0
6642	0
30520	0
30209	0
10975	0
14674	0
13831	0
30520	0
2808	0
30588	0
319	0
30414	0
10946	0
2085	0
3841	0
6428	0
30209	0
30588	0
9049	0
30166	0

9407	0
15084	0
3613	0
22873	0
8280	0
26577	3
30423	0
28373	0
30724	3
25246	3
12450	0
30323	0
26041	0
30417	0
28373	0
22155	3
25497	3
28331	3
30414	0
30588	0
30251	0
30166	0

12258	0
27114	0
30417	0
28373	0
30303	3
26688	3
28650	3
28337	3
28816	0
28373	0
26762	3
30440	3
30166	0

14588	0
26762	0
9693	0
6760	0
3337	0
30323	0
12946	0
30166	0

21732	0
13358	0
30164	0
5082	0
2993	0
5853	0
30417	0
30594	4
30130	4
30303	4
30155	4
30597	4
30414	0
7780	0
14330	0
13641	0
30166	0

8680	0
7780	0
2222	0
30514	0
6428	0
7385	0
30417	0
29954	0
30303	1
29141	1
30467	1
30164	0
8517	0
24959	1
30414	1
25486	1
30164	0
29912	0
24784	0
30164	0
29912	0
9486	0
30164	0
30414	0
28373	0
30303	3
29141	3
25239	3
21666	3
30166	0

1908	0
11590	0
10303	0
10040	0
5082	0
30722	0
7903	0
28373	0
3630	0
30417	0
30303	4
30155	4
30597	4
30323	0
30641	5
30280	5
30594	5
30168	5
30259	5
30166	0

1858	0
4457	0
28730	0
12117	0
28816	0
9945	0
5082	0
7523	0
6504	0
30164	0
2446	0
8476	0
995	0
14330	0
13416	0
30423	0
28337	3
30164	0
19374	0
30303	3
26688	3
28650	3
10040	0
993	0
30323	0
28373	0
18654	0
30417	0
28373	0
11849	0
30417	0
30303	1
29141	1
30467	1
30414	0
2222	0
10139	0
26656	0
25187	0
13641	0
30417	0
30654	4
30166	0

1908	0
12021	0
10040	0
28373	0
28769	0
30488	0
30417	0
28337	3
2222	0
10485	0
4629	0
28816	0
28373	0
26762	3
30440	3
30154	0
29297	3
30156	0
30323	0
30209	0
15611	0
14096	0
30414	0
10040	0
10171	0
27114	0
2222	0
5534	0
30323	0
28373	0
6167	0
30417	0
7347	0
30166	0

29297	3
8669	0
27114	0
30417	0
28337	3
30488	0
1532	0
30423	0
19374	0
18762	1
26563	1
26272	0
30209	0
30508	0
25698	1
27076	1
30164	0
19377	0
18135	0
19377	0
30323	0
28373	0
2207	0
30417	0
19374	0
30043	1
26563	1
9945	0
2222	0
14769	0
25354	0
28816	0
28337	3
30166	0

28337	3
30414	0
29297	3
4889	0
30520	0
12389	0
19070	0
30323	0
30254	0
30323	0
28373	0
7585	0
30417	0
26087	0
30166	0

21732	0
14402	0
9182	0
3742	0
30532	0
27929	5
30597	5
30164	0
28337	3
30414	0
29297	3
10533	0
30323	0
30209	0
15611	0
14096	0
30166	0

5071	0
9182	0
3988	0
10040	0
28337	3
30414	0
28373	0
29297	3
26678	0
2073	0
9401	0
27524	0
8087	0
30164	0
9945	0
4944	0
28373	0
25815	0
26968	0
30414	0
28373	0
26394	3
26041	3
25376	3
30417	0
28337	3
30166	0

1908	0
13729	0
10040	0
5082	0
11957	0
13416	0
30423	0
6504	0
28816	0
26961	0
28337	3
30488	0
7535	0
15604	0
25345	0
6428	0
28373	0
29297	3
30166	0

30154	0
14555	0
13265	0
18923	0
16094	0
5167	0
30156	0

29327	1
27159	1
30440	1
30273	1
26439	1
30499	0
30166	0

21619	3
30414	0
27159	3
29880	0
26688	0
9381	0
8280	0
19480	1
27078	1
30166	0

1908	0
8476	0
541	0
10040	0
27162	3
30154	0
28567	3
30156	0
30414	0
30472	3
29880	0
30472	1
30440	1
30273	1
30154	1
26475	1
30273	1
30156	1
26439	1
26688	0
30323	0
28416	5
30666	5
30199	5
30218	5
30491	5
30166	0

8877	0
2446	0
21095	0
28373	0
19480	1
27078	1
10040	0
5937	0
28259	0
4675	0
30417	0
28373	0
30536	1
26475	1
30273	1
26439	1
3742	0
30209	0
30187	5
28529	5
29139	5
30154	0
28248	5
30156	0
30166	0

9407	0
28769	0
27148	0
30417	0
28373	0
26475	1
30273	1
26439	1
30520	0
26237	0
28816	0
28567	3
30161	0
30472	3
2222	0
3776	0
30166	0

28567	3
6760	0
30209	0
9208	0
30164	0
28560	0
2369	0
11187	0
30417	0
26475	2
30273	2
30411	2
10040	0
2222	0
4337	0
28816	0
25012	0
30417	0
24881	3
30180	3
26041	0
30166	0

1574	0
30722	0
11277	0
30597	0
30520	0
10009	0
30472	3
30124	0
30414	0
11043	0
5338	0
28373	0
22382	0
27035	0
30164	0
30323	0
9945	0
30472	3
6760	0
30209	0
12110	0
18453	0
15244	0
30323	0
26475	2
30273	2
26639	2
30166	0

14389	0
8793	0
9182	0
11590	0
10040	0
24394	0
27078	0
30323	0
28373	0
17297	1
26968	1
30417	0
28373	0
26475	1
30273	1
26439	1
9837	0
30520	0
28567	3
4675	0
30164	0
29635	0
12426	0
19374	0
24881	1
30180	1
27076	1
24973	0
30323	0
28373	0
30280	1
30414	1
30536	1
26439	1
30166	0

30472	3
4675	0
30164	0
30423	0
28373	0
19070	0
8355	0
30164	0
5680	0
30423	0
30209	0
17462	1
26351	1
17697	0
20293	0
23239	0
30417	0
28373	0
29626	1
26688	1
18326	1
27076	1
30166	0

8680	0
26351	0
13904	0
19377	0
19374	0
22450	1
30487	1
30414	0
6134	0
14503	0
30209	0
26968	0
10040	0
5085	0
22481	3
30191	3
18862	0
30323	0
30585	0
30199	4
30597	4
30323	0
9945	0
26475	3
30273	3
30499	0
2857	0
3033	0
27736	0
30166	0

30472	3
4675	0
8753	0
20796	0
8280	0
27078	1
14503	0
28373	0
30487	1
30166	0

9657	0
30417	0
13910	0
15037	0
28730	0
25774	0
26627	0
26656	0
26927	3
26600	3
30166	0

29305	4
30450	4
14727	0
30174	0
75	0
30417	0
26688	3
27138	3
30166	0

8680	0
8187	0
11870	0
30423	0
28373	0
1462	0
30417	0
26688	3
27138	3
30323	0
30304	0
30450	0
14727	0
30166	0

28329	0
13675	0
572	0
30520	0
30450	0
14727	0
30414	0
23434	0
30338	0
5006	0
2222	0
6534	0
28816	0
30209	0
2787	0
30417	0
24394	0
14274	0
13397	0
30520	0
3613	0
26688	3
27138	3
26506	0
30323	0
1766	0
30304	4
30338	4
30587	4
30166	0

15647	0
2222	0
1987	0
30209	0
2787	0
30417	0
28373	0
9050	0
30417	0
30198	4
30605	4
30597	4
30323	0
28373	0
13922	0
30417	0
30304	1
26439	1
30499	0
30414	0
28373	0
9050	0
30417	0
27226	0
26439	0
4135	0
30520	0
2704	0
28373	0
75	0
30417	0
26688	3
27138	3
30323	0
9109	0
30166	0

10492	0
30164	0
28373	0
785	0
30417	0
6194	0
15537	0
6800	0
3257	0
28373	0
1462	0
30417	0
26688	3
27138	3
30323	0
28373	0
14727	0
30520	0
30303	4
30164	4
30711	4
30414	4
30230	4
30338	4
30587	4
2222	0
2834	0
30166	0

29380	0
30194	0
25947	0
26439	0
26688	0
14669	0
2125	0
6325	0
25242	0
30417	0
30280	4
30298	4
30174	0
9670	0
30583	0
30499	0
30417	0
20571	3
30414	0
3577	0
24869	0
24205	3
30166	0

29380	0
30194	0
30154	0
30657	0
30156	0
2222	0
21091	0
30520	0
12312	0
30180	4
30597	4
30414	0
30553	4
30597	4
30166	0

1908	0
30414	0
4475	0
8476	0
541	0
10040	0
30657	0
15712	0
30722	0
12312	0
30209	0
30302	0
30417	0
30298	4
30166	0

11696	0
30417	0
30298	4
26399	0
10927	0
28816	0
28373	0
11187	0
30417	0
18170	1
30657	1
28478	1
14503	0
24791	0
2199	0
30417	0
25242	0
30166	0

14829	0
30417	0
28373	0
30657	1
28478	1
26399	0
30571	0
5436	0
30166	0

8680	0
2222	0
30323	0
10003	0
30520	0
28373	0
25242	0
30323	0
30180	4
30597	4
7507	0
28373	0
28478	0
15712	0
15559	0
14503	0
25659	0
2199	0
30417	0
25242	0
30166	0

9407	0
11187	0
30417	0
28373	0
21967	3
27010	3
26439	3
24996	3
30164	0
25895	3
30164	0
28816	0
16058	0
30164	0
26399	0
9153	0
14503	0
24791	0
2199	0
30417	0
25242	0
30166	0

9407	0
11187	0
30417	0
30209	0
29277	0
30255	3
27059	3
30154	0
24205	3
30156	0
30164	0
9945	0
15459	0
25800	0
30417	0
28373	0
20571	1
25907	1
30414	0
28373	0
21858	0
17682	1
25907	1
30164	0
26399	0
5436	0
28816	0
16058	0
30166	0

25895	3
28560	3
26399	0
30722	0
18342	0
30323	0
30344	0
30298	4
28816	0
7473	0
30166	0

21732	0
2057	0
30164	0
2446	0
14696	0
10040	0
28373	0
17079	1
26439	1
30323	0
30344	0
30298	4
26399	0
20254	0
18843	0
28373	0
17035	1
26563	1
30164	0
12678	0
30379	0
18843	0
28373	0
16945	1
26563	1
9945	0
2222	0
13397	0
30323	0
29284	4
30344	4
30180	4
30597	4
30166	0

8327	0
26030	0
23716	3
30164	0
28373	0
29626	3
26796	3
28560	3
30417	0
30657	0
30164	0
4611	0
18342	0
30164	0
30522	0
2446	0
661	0
30571	0
14528	0
14984	0
1404	0
30417	0
26688	0
18843	0
28373	0
17484	1
30425	0
15867	1
18561	1
30323	0
30344	0
30298	4
30166	0

438	0
10309	0
15670	0
10040	0
2125	0
6325	0
30657	0
25242	0
30417	0
30298	4
4602	0
18843	0
25242	0
30417	0
30180	4
30597	4
30166	0

9407	0
16534	0
10602	0
2222	0
10040	0
6428	0
30298	4
30164	0
2315	0
1404	0
10946	0
2085	0
2824	0
10040	0
28373	0
30194	0
6448	0
2681	0
30166	0

1631	0
30164	0
30657	0
9697	0
30323	0
30209	0
18170	0
1255	0
18843	0
9945	0
25947	1
30467	1
15037	0
20254	0
30166	0

10612	0
30414	0
12849	0
30417	0
30280	3
26301	3
26600	3
30449	0
30323	0
27148	0
30520	0
27159	3
30166	0

28329	0
24521	0
26193	3
27736	0
14669	0
28373	0
30424	0
27148	0
2222	0
30472	3
30166	0

7204	0
30199	0
30338	0
26041	0
30164	0
28373	0
30467	0
26030	0
30472	3
30414	0
28373	0
27748	0
27020	0
30417	0
3577	0
30440	0
15037	0
20844	0
27736	0
30166	0

21732	0
87	0
30164	0
25790	0
30472	3
12735	0
30520	0
2993	0
28373	0
28941	0
30414	0
25584	0
30417	0
30199	4
30465	4
30166	0

15056	0
2358	0
4390	0
8476	0
11947	0
25081	0
26944	0
30323	0
28373	0
25870	0
25996	0
27736	0
28816	0
30472	3
30166	0

7204	0
10171	0
4347	0
30164	0
2446	0
7804	0
6197	0
30520	0
3613	0
26688	3
27138	3
27736	0
30323	0
27148	0
30520	0
30472	3
30166	0

29781	4
30388	4
30216	4
30465	4
4611	0
9153	0
30520	0
3992	0
24394	0
30472	3
26550	0
26087	0
25774	0
25082	0
30166	0

2320	0
25082	0
4611	0
30722	0
9153	0
30323	0
30209	0
29870	5
30280	5
30218	5
29201	5
30164	0
22410	0
27649	5
30166	0

1908	0
8476	0
30389	0
13910	0
25082	0
30414	0
2824	0
10040	0
28373	0
16292	0
22450	3
24856	3
12884	0
3807	0
11664	0
30520	0
30209	0
24690	3
26688	3
28650	3
23599	0
18342	0
30323	0
29652	4
30509	4
30616	4
30612	4
30166	0

1908	0
2668	0
10040	0
26041	0
30417	0
10171	0
28560	0
30164	0
18507	0
20781	3
30164	0
4038	0
6320	0
28373	0
3178	0
13416	0
30417	0
30472	3
14669	0
28373	0
30424	0
27148	0
30166	0

24662	3
30414	0
30209	0
20722	3
26087	3
25868	3
26529	3
30164	0
24084	3
25884	3
30164	0
4762	0
1404	0
26656	0
19374	0
18175	0
5581	0
26656	0
26688	0
30166	0

9407	0
30338	3
25416	3
26688	3
28650	3
30164	0
24662	3
30164	0
4947	0
28373	0
26417	3
25331	0
26176	0
30417	0
28373	0
26087	3
25868	3
26529	3
24084	1
25884	1
30154	1
25848	1
30156	1
26439	1
30323	0
30280	5
28435	5
30154	5
29108	5
30156	5
30597	5
30166	0

1908	0
12021	0
30164	0
7535	0
28373	0
23056	0
30417	0
28373	0
30280	1
25848	1
26563	1
26728	1
30164	0
10040	0
30499	0
30417	0
24662	3
9103	0
28373	0
25848	1
26563	1
7535	0
24394	0
26158	1
26627	1
30166	0

9407	0
29626	1
29352	1
23588	1
27076	1
26656	0
26158	3
30164	0
10270	0
30323	0
28373	0
23599	1
20134	1
30164	0
12735	0
19377	0
30209	0
30596	0
26656	0
23918	3
28780	3
25774	0
30323	0
30254	0
30166	0

1908	0
30722	0
4762	0
1404	0
26656	0
28373	0
28057	0
998	0
24635	0
28373	0
20722	3
25848	3
26439	3
24996	3
30414	0
26158	3
30166	0

22890	0
13390	0
30417	0
25848	3
30499	0
30323	0
30209	0
3967	0
8793	0
27146	0
94	0
30323	0
28373	0
7385	0
30417	0
28769	0
30488	0
7535	0
27078	1
30432	0
26656	0
26158	3
8669	0
26688	0
30166	0

5922	0
30417	0
25848	3
30323	0
27868	5
30173	5
30597	5
26399	0
9153	0
30520	0
7780	0
29215	0
29522	0
30323	0
26047	0
27035	0
30414	0
29329	0
9808	0
13910	0
30597	0
18843	0
9619	0
12847	0
28373	0
28350	0
27035	0
30166	0

8680	0
12890	0
28896	0
9867	0
19595	0
5581	0
30417	0
26087	0
25868	0
6428	0
28373	0
30338	0
26729	0
29880	0
30417	0
26439	0
26688	0
30164	0
2216	0
7535	0
26158	3
30166	0

8680	0
11938	0
26158	3
19377	0
30209	0
26742	0
30596	0
26656	0
26600	0
30414	0
26898	0
30164	0
8939	0
30164	0
30124	0
30520	0
26087	0
7647	0
7535	0
28373	0
28643	0
2001	0
30417	0
25848	3
30423	0
26158	3
8669	0
28769	0
30488	0
30166	0

13993	0
30414	0
28414	0
12117	0
30417	0
28073	3
3596	0
27736	0
28816	0
30472	3
30414	0
26446	3
30323	0
30209	0
30280	5
30404	5
30338	5
29201	5
30166	0

23709	3
30154	0
28073	3
30156	0
2222	0
19374	0
26506	0
29518	3
28560	3
26504	0
2846	0
28816	0
30199	4
30597	4
30414	0
29784	4
30531	4
30465	4
30154	0
29923	4
30156	0
30323	0
27148	0
30520	0
29839	0
25076	0
3814	0
30166	0

21732	0
4840	0
30164	0
27524	0
20868	3
30154	0
24156	3
30156	0
30164	0
30472	3
30414	0
26446	3
30164	0
8476	0
3033	0
541	0
30520	0
2085	0
24624	0
16334	0
30417	0
28073	3
26439	0
30499	0
30323	0
7702	0
30199	4
30597	4
30414	0
29923	4
30166	0

5880	0
2223	0
2857	0
3033	0
393	0
10040	0
14034	0
15037	0
14431	0
30199	5
30338	5
30278	5
10040	0
4566	0
28073	3
30323	0
27148	0
30520	0
30472	0
30414	0
26446	0
26237	0
30164	0
14034	0
2857	0
19377	0
10670	0
3033	0
2315	0
4113	0
30417	0
30209	0
30629	5
30140	5
30154	5
30404	5
30156	5
30338	5
29201	5
10040	0
14970	0
30323	0
30209	0
5452	0
14096	0
30166	0

21732	0
10171	0
4113	0
2446	0
25577	0
1404	0
10040	0
28373	0
30338	5
29201	5
28581	5
30582	0
18843	0
30280	4
30404	4
30597	4
30164	0
14970	0
30520	0
7702	0
30472	3
30414	0
26446	3
30164	0
19377	0
8730	0
28816	0
15029	0
30323	0
28073	3
30414	0
29383	3
28358	3
28650	3
30154	0
28895	3
30156	0
26348	0
30411	0
30414	0
28560	0
30499	0
30166	0

21732	0
2057	0
30164	0
5672	0
13397	0
14500	0
30472	3
30414	0
26446	3
14508	0
30323	0
28373	0
6938	0
30417	0
28073	3
30414	0
28895	3
30414	0
10171	0
5001	0
26399	0
6481	0
30520	0
19374	0
15026	0
14110	0
30414	0
429	0
30417	0
28373	0
28073	2
30414	2
28895	2
20330	2
30166	0

1858	0
13667	0
28373	0
25870	0
30251	0
12450	0
30323	0
28373	0
26439	0
6938	0
30164	0
23488	0
25012	0
30164	0
27769	0
28329	0
30154	0
26201	0
30156	0
30164	0
25564	3
29215	3
25885	3
30164	0
4946	0
30164	0
25747	0
30164	0
30414	0
12241	0
28329	0
30164	0
4611	0
13397	0
30323	0
9873	0
28373	0
13416	0
30417	0
30472	3
30414	0
26446	3
30423	0
28581	5
30597	5
30166	0

9407	0
15084	0
15670	0
10040	0
26041	0
30417	0
28560	3
25497	3
28331	3
30164	0
30522	0
30571	0
27435	0
28560	0
11400	0
30164	0
2222	0
8734	0
26656	0
30472	3
6938	0
30417	0
28073	2
30414	2
28895	2
26348	2
30411	2
30166	0

21732	0
10003	0
30164	0
26446	3
6938	0
30417	0
28073	2
26348	2
30411	2
6996	0
30520	0
4372	0
22503	0
12812	0
30423	0
26041	0
30417	0
28560	3
25497	3
28331	3
30166	0

7232	0
30164	0
7702	0
25564	3
29215	3
25885	3
30414	0
25747	0
30164	0
30209	0
25727	0
25497	0
27091	0
30164	0
10946	0
7523	0
30472	3
30414	0
26446	3
25870	0
30522	0
26201	0
26399	0
13620	0
26694	0
30166	0

1574	0
30722	0
26399	0
9153	0
10040	0
12497	0
30417	0
26193	1
26439	1
30499	0
28816	0
13910	0
25522	0
26399	0
28332	0
30417	0
28373	0
15620	0
30417	0
28941	0
30166	0

21732	0
2057	0
30164	0
30472	3
30522	0
30571	0
26446	3
27736	0
25452	3
27138	3
24881	3
30180	3
30414	0
26837	3
30164	0
30414	0
18654	0
30417	0
28373	0
25452	0
13390	0
30417	0
13910	0
27524	0
26087	3
25774	3
28560	3
26141	3
2222	0
6642	0
6428	0
28073	0
30414	0
28895	0
26439	0
30499	0
30166	0

438	0
13853	0
3988	0
10040	0
30472	3
30414	0
26446	3
5060	0
8476	0
8280	0
25870	0
30251	0
13012	0
30520	0
28373	0
6938	0
30417	0
28073	3
30414	0
28895	3
26439	0
30499	0
30164	0
30414	0
10040	0
28373	0
28581	5
30338	5
29201	5
5060	0
6964	0
19377	0
30209	0
29277	0
28896	0
26656	0
362	0
28373	0
8647	0
30414	0
28414	0
10580	0
12450	0
30323	0
13910	0
30251	0
30166	0

28329	0
28057	0
30565	3
30440	3
25870	0
25996	0
2222	0
8734	0
26656	0
20704	3
30488	0
30166	0

12893	0
30417	0
28373	0
30565	3
30327	3
30440	3
30154	0
29640	3
30156	0
6760	0
26041	0
30417	0
29319	0
25727	3
26944	3
30164	0
13585	0
30323	0
25934	0
30417	0
10329	0
29275	0
26528	0
30166	0

7055	0
26952	0
2222	0
20704	3
30164	0
9945	0
2222	0
26782	0
15401	0
30323	0
30304	4
30414	4
30545	4
30597	4
30166	0

1574	0
5358	0
30209	0
3630	0
30417	0
30712	3
27014	3
30164	0
8517	0
25586	3
26763	3
30173	3
30164	3
25586	3
26763	3
24784	3
30164	3
30414	3
25711	3
26763	3
26198	3
30414	0
30209	0
29352	3
26798	3
25264	3
26040	3
25376	3
30166	0

9407	0
75	0
30417	0
20704	3
30323	0
29640	3
8669	0
25870	0
14565	0
2222	0
6519	0
30166	0

8877	0
30164	0
2446	0
11590	0
10040	0
19452	0
30417	0
20704	3
19340	0
30323	0
30301	0
30199	4
30597	4
9720	0
30520	0
26041	0
30417	0
28373	0
25452	3
27138	3
30164	0
8517	0
25310	3
30164	0
12450	0
30323	0
27159	3
30499	0
30166	0

7232	0
30164	0
20704	3
14502	0
6428	0
29640	3
26237	0
30323	0
10973	0
15468	0
30414	0
3658	0
26688	0
30166	0

21732	0
10003	0
30164	0
25310	3
26041	0
28816	0
30209	0
21793	3
30440	3
2222	0
30571	0
567	0
28816	0
20704	3
19452	0
30164	0
2441	0
10040	0
28373	0
2001	0
2222	0
30432	0
30520	0
28373	0
29640	3
25870	0
30251	0
30166	0

5880	0
11130	0
30417	0
28373	0
23599	3
25731	3
26205	3
26379	3
30417	0
20704	3
9103	0
3577	0
25564	0
28730	0
30323	0
28001	5
28535	5
